City_name,Venue_name,Venue_cat,Venue_catID
Macclesfield,Market Place,Plaza,4bf58dd8d48988d164941735
Macclesfield,Pandora,Jewelry Store,4bf58dd8d48988d111951735
Macclesfield,Flour Water Salt,Bakery,4bf58dd8d48988d16a941735
Macclesfield,Costa Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
Macclesfield,NatWest,Bank,4bf58dd8d48988d10a951735
Macclesfield,Fiveclouds Tap and Bottle,Bar,4bf58dd8d48988d116941735
Macclesfield,Holland & Barrett,Health Food Store,50aa9e744b90af0d42d5de0e
Macclesfield,Superdrug,Pharmacy,4bf58dd8d48988d10f951735
Macclesfield,Caffè Nero,Coffee Shop,4bf58dd8d48988d1e0931735
Macclesfield,River Island,Clothing Store,4bf58dd8d48988d103951735
Macclesfield,The Bate Hall,Pub,4bf58dd8d48988d11b941735
Macclesfield,Grosvenor Shopping Centre,Shopping Mall,4bf58dd8d48988d1fd941735
Macclesfield,Specsavers,Optical Shop,4d954afda243a5684865b473
Macclesfield,Sugar Plum Hair & Beauty Salon,Salon / Barbershop,4bf58dd8d48988d110951735
Macclesfield,Gastown Café Bar,Café,4bf58dd8d48988d16d941735
Macclesfield,Waterstones,Bookstore,4bf58dd8d48988d114951735
Macclesfield,Barclays,Bank,4bf58dd8d48988d10a951735
Macclesfield,JD Sports,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Macclesfield,Silktown Fryer,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
Macclesfield,O'cha Thai Restaurant,Restaurant,4bf58dd8d48988d1c4941735
Macclesfield,PizzaExpress,Pizza Place,4bf58dd8d48988d1ca941735
Macclesfield,The Salt Bar,Scandinavian Restaurant,4bf58dd8d48988d1c6941735
Macclesfield,Boots,Pharmacy,4bf58dd8d48988d10f951735
Macclesfield,Max Spielmann,Photography Lab,4eb1bdde3b7b55596b4a7490
Macclesfield,Plum Kitchen,Sandwich Place,4bf58dd8d48988d1c5941735
Macclesfield,Greggs,Bakery,4bf58dd8d48988d16a941735
Macclesfield,Travellodge Macclesfield Central,Hotel,4bf58dd8d48988d1fa931735
Macclesfield,Mash,Bar,4bf58dd8d48988d116941735
Macclesfield,Wet Led,Pub,4bf58dd8d48988d11b941735
Macclesfield,Waters Green Fish Bar,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
Macclesfield,Velo Cafè,Café,4bf58dd8d48988d16d941735
Macclesfield,Bodycare,Cosmetics Shop,4bf58dd8d48988d10c951735
Macclesfield,Iceland,Grocery Store,4bf58dd8d48988d118951735
Macclesfield,Chestergate Bistro,Italian Restaurant,4bf58dd8d48988d110941735
Macclesfield,Beer Dock Macclesfield,Beer Store,5370f356bcbc57f1066c94c2
Macclesfield,The Sweet Emporium,Candy Store,4bf58dd8d48988d117951735
Macclesfield,Coffee Traders,Coffee Shop,4bf58dd8d48988d1e0931735
Macclesfield,Fina Bar & Grill,Italian Restaurant,4bf58dd8d48988d110941735
Macclesfield,Lord of the Pies,English Restaurant,52e81612bcbc57f1066b7a05
Macclesfield,Tk Maxx,Clothing Store,4bf58dd8d48988d103951735
Macclesfield,The Cock in Treacle,Bar,4bf58dd8d48988d116941735
Macclesfield,Three,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Macclesfield,Nags Head,Bar,4bf58dd8d48988d116941735
Macclesfield,Clintons,Gift Shop,4bf58dd8d48988d128951735
Macclesfield,Techlinks,Electronics Store,4bf58dd8d48988d122951735
Macclesfield,Amplifon,Medical Supply Store,58daa1558bbb0b01f18ec206
Macclesfield,TUI Holiday Store,Travel Agency,4f04b08c2fb6e1c99f3db0bd
Macclesfield,Skye Beauty,Health & Beauty Service,54541900498ea6ccd0202697
Macclesfield,HSBC UK,Bank,4bf58dd8d48988d10a951735
Macclesfield,Ryman Stationery,Stationery Store,52f2ab2ebcbc57f1066b8b21
Macclesfield,Amy's Courtyard,Café,4bf58dd8d48988d16d941735
Macclesfield,Coffee Beans Cafe,Coffee Shop,4bf58dd8d48988d1e0931735
Macclesfield,Aroma Cafe,Café,4bf58dd8d48988d16d941735
Macclesfield,Fiesta Take Away,Burger Joint,4bf58dd8d48988d16c941735
Macclesfield,La Caldera Bodegon,Tapas Restaurant,4bf58dd8d48988d1db931735
Macclesfield,Fat Face,Clothing Store,4bf58dd8d48988d103951735
Macclesfield,Santander,Bank,4bf58dd8d48988d10a951735
Macclesfield,Nationwide Building Society,Bank,4bf58dd8d48988d10a951735
Macclesfield,CeX,Video Game Store,4bf58dd8d48988d10b951735
Macclesfield,P R Jones Jewellers,Jewelry Store,4bf58dd8d48988d111951735
Macclesfield,H&T Pawnbrokers,Pawn Shop,52f2ab2ebcbc57f1066b8b34
Macclesfield,O2 Shop Macclesfield,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Macclesfield,Vision Express,Optical Shop,4d954afda243a5684865b473
Macclesfield,King Edward St Chapel,Music Venue,4bf58dd8d48988d1e5931735
Macclesfield,Claire's,Accessories Store,4bf58dd8d48988d102951735
Macclesfield,Macclesfield Scrap Metal,Recycling Facility,4f4531084b9074f6e4fb0101
Macclesfield,St Michael's Church,Church,4bf58dd8d48988d132941735
Macclesfield,John Douglas,Men's Store,4bf58dd8d48988d106951735
Macclesfield,St Michael's church,Concert Hall,5032792091d4c4b30a586d5c
Macclesfield,Vodafone Macclesfield,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Macclesfield,DMJ Vintage,Thrift / Vintage Store,4bf58dd8d48988d101951735
Macclesfield,Euro Car Parts,Automotive Shop,4bf58dd8d48988d124951735
Macclesfield,Macclesfield Library,Library,4bf58dd8d48988d12f941735
Macclesfield,N Carter & Co,Butcher,4bf58dd8d48988d11d951735
Macclesfield,Three,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Macclesfield,Clarks,Shoe Store,4bf58dd8d48988d107951735
Macclesfield,That's Entertainment,Music Store,4bf58dd8d48988d1fe941735
Macclesfield,Jack Sevens Gallery,Art Gallery,4bf58dd8d48988d1e2931735
Macclesfield,Adoubi Bradley,Financial or Legal Service,503287a291d4c4b30a586d65
Macclesfield,Indoor Market,Market,50be8ee891d4fa8dcc7199a7
Macclesfield,Barbers Lounge,Health & Beauty Service,54541900498ea6ccd0202697
Macclesfield,Yards Store,Clothing Store,4bf58dd8d48988d103951735
Macclesfield,Macclesfield Police Station,Police Station,4bf58dd8d48988d12e941735
Macclesfield,Toni & Guy,Salon / Barbershop,4bf58dd8d48988d110951735
Macclesfield,The Cook Shop,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Macclesfield,Cheshire Pie Co.,Food Stand,56aa371be4b08b9a8d57350b
Macclesfield,Blunts Solicitors,Financial or Legal Service,503287a291d4c4b30a586d65
Macclesfield,Button Warehouse,Café,4bf58dd8d48988d16d941735
Macclesfield,Jack In a Box,Toy / Game Store,4bf58dd8d48988d1f3941735
Macclesfield,Abstraktion,Tech Startup,4bf58dd8d48988d125941735
Macclesfield,Angies Den,Café,4bf58dd8d48988d16d941735
Macclesfield,Total People,Office,4bf58dd8d48988d124941735
Macclesfield,Valentinos Hairdressers,Health & Beauty Service,54541900498ea6ccd0202697
Macclesfield,Pulse Umbrella Group,Office,4bf58dd8d48988d124941735
Magdeburg,Magdeburger Roland,Outdoor Sculpture,52e81612bcbc57f1066b79ed
Magdeburg,Ratskeller Magdeburg,German Restaurant,4bf58dd8d48988d10d941735
Magdeburg,Rathaus Magdeburg,City Hall,4bf58dd8d48988d129941735
Magdeburg,IHK Magdeburg,Building,4bf58dd8d48988d130941735
Magdeburg,Otto-von-Guericke-Denkmal,Monument / Landmark,4bf58dd8d48988d12d941735
Magdeburg,Alter Markt,Plaza,4bf58dd8d48988d164941735
Magdeburg,Johanniskirche,Church,4bf58dd8d48988d132941735
Magdeburg,Hirschsäule,Outdoor Sculpture,52e81612bcbc57f1066b79ed
Magdeburg,Tourist Information,Tourist Information Center,4f4530164b9074f6e4fb00ff
Magdeburg,Bottle & Pipe,Smoke Shop,4bf58dd8d48988d123951735
Magdeburg,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
Magdeburg,Jack Und Jones,Men's Store,4bf58dd8d48988d106951735
Magdeburg,MWG Spareinrichtung,Bank,4bf58dd8d48988d10a951735
Magdeburg,Little John Bikes,Bike Shop,4bf58dd8d48988d115951735
Magdeburg,Bingöl Grill,Doner Restaurant,5283c7b4e4b094cb91ec88d8
Magdeburg,ibis Styles Magdeburg,Hotel,4bf58dd8d48988d1fa931735
Magdeburg,Martin-Luther-Platz,Plaza,4bf58dd8d48988d164941735
Magdeburg,Magdeburger Reiter,Monument / Landmark,4bf58dd8d48988d12d941735
Magdeburg,Hotel Ratswaage,Hotel,4bf58dd8d48988d1fa931735
Magdeburg,Lieblingsobststand - frische Rogätzer Äpfel,Farmers Market,4bf58dd8d48988d1fa941735
Magdeburg,Hansen Obst,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
Magdeburg,Gewürz- und Teehaus Magdeburg,Herbs & Spices Store,52f2ab2ebcbc57f1066b8b2c
Magdeburg,Ratsgarten,Beer Garden,4bf58dd8d48988d117941735
Magdeburg,Pluspunkt Apotheke,Pharmacy,4bf58dd8d48988d10f951735
Magdeburg,Rathaus Cafe,German Restaurant,4bf58dd8d48988d10d941735
Magdeburg,Tchibo,Coffee Shop,4bf58dd8d48988d1e0931735
Magdeburg,Bötelstube,German Restaurant,4bf58dd8d48988d10d941735
Magdeburg,Buckau Stadtteilladen,Pop-Up Shop,52f2ab2ebcbc57f1066b8b3d
Magdeburg,Backfactory,Bakery,4bf58dd8d48988d16a941735
Magdeburg,Eisenbartbrunnen,Fountain,56aa371be4b08b9a8d573547
Magdeburg,Briefwahlstelle,Office,4bf58dd8d48988d124941735
Magdeburg,Honigmann (Immer Dienstags Und Freitags),Market,50be8ee891d4fa8dcc7199a7
Magdeburg,Allianz Versicherung,Insurance Office,58daa1558bbb0b01f18ec1f1
Magdeburg,kid,Office,4bf58dd8d48988d124941735
Magdeburg,Swarovski,Jewelry Store,4bf58dd8d48988d111951735
Magdeburg,Lidl,Discount Store,52dea92d3cf9994f4e043dbb
Magdeburg,PSD Bank Braunschweig eG,Bank,4bf58dd8d48988d10a951735
Magdeburg,Jack Wolfskin Store,Shoe Store,4bf58dd8d48988d107951735
Magdeburg,Leiser,Shoe Store,4bf58dd8d48988d107951735
Magdeburg,First,Nightclub,4bf58dd8d48988d11f941735
Magdeburg,Grill-Master @Alter Markt,BBQ Joint,4bf58dd8d48988d1df931735
Magdeburg,Bei Andreas,Other Nightlife,4bf58dd8d48988d11a941735
Magdeburg,Aug-Apfel,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Magdeburg,Medizinischer Dienst der Krankenkassen,Medical Center,4bf58dd8d48988d104941735
Magdeburg,Kulturamt,City Hall,4bf58dd8d48988d129941735
Magdeburg,Altmarkt Arkaden,Government Building,4bf58dd8d48988d126941735
Magnitogorsk,Главпочтамт,Post Office,4bf58dd8d48988d172941735
Magnitogorsk,Coffee House,Coffee Shop,4bf58dd8d48988d1e0931735
Magnitogorsk,Сквер Ломоносова,Park,4bf58dd8d48988d163941735
Magnitogorsk,Главпочтамт (Почта России 455000),Post Office,4bf58dd8d48988d172941735
Magnitogorsk,La Caramell Cafe,Italian Restaurant,4bf58dd8d48988d110941735
Magnitogorsk,Нулевой километр,Monument / Landmark,4bf58dd8d48988d12d941735
Magnitogorsk,Кухня Гертруды,Café,4bf58dd8d48988d16d941735
Magnitogorsk,Hookah heroеs,Night Market,53e510b7498ebcb1801b55d4
Magnitogorsk,VinoteKoff,Wine Shop,4bf58dd8d48988d119951735
Magnitogorsk,Sergey's Pizza,Pizza Place,4bf58dd8d48988d1ca941735
Magnitogorsk,ЦУМ,Clothing Store,4bf58dd8d48988d103951735
Magnitogorsk,МГТУ Кафедра МиТОД,College Auditorium,4bf58dd8d48988d1af941735
Magnitogorsk,Жрэу-5,Office,4bf58dd8d48988d124941735
Magnitogorsk,Школа 48,College Academic Building,4bf58dd8d48988d198941735
Magnitogorsk,"ООО ""ЖРЭУ - 5""",Meeting Room,4bf58dd8d48988d100941735
Magnitogorsk,CoffeeBERRY,Coffee Shop,4bf58dd8d48988d1e0931735
Magnitogorsk,Спорткомплекс МГТУ,College Gym,4bf58dd8d48988d1b2941735
Magnitogorsk,Business Coffee,Café,4bf58dd8d48988d16d941735
Magnitogorsk,Золотой Дракон 2,Spiritual Center,4bf58dd8d48988d131941735
Magnitogorsk,Habibi place,Hookah Bar,4bf58dd8d48988d119941735
Magnitogorsk,м-н Ветеран,Farmers Market,4bf58dd8d48988d1fa941735
Magnitogorsk,ЮжУрал Аско,Office,4bf58dd8d48988d124941735
Magnitogorsk,Детская Площадка за ЦУМом,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,Metro,Café,4bf58dd8d48988d16d941735
Magnitogorsk,Ларек возле KMNT,Pub,4bf58dd8d48988d11b941735
Magnitogorsk,ленина 37,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,На Окне,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,Ателье,Tailor Shop,5032781d91d4c4b30a586d5b
Magnitogorsk,ленина 39,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,Ломоносова 23/1,Coffee Shop,4bf58dd8d48988d1e0931735
Magnitogorsk,"магазин ""Книгомир""",Bookstore,4bf58dd8d48988d114951735
Magnitogorsk,Откормить до смерти,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,Тайм-кафе Метро,Theme Restaurant,56aa371be4b08b9a8d573538
Magnitogorsk,Соседи,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Magnitogorsk,"Магазин ""Ветеран""",Deli / Bodega,4bf58dd8d48988d146941735
Magnitogorsk,Ленинский Военкрмат,Building,4bf58dd8d48988d130941735
Magnitogorsk,Уралсвязьинформ,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Magnitogorsk,Магазин Продуктов 7я,Food & Drink Shop,4bf58dd8d48988d1f9941735
Magnitogorsk,Вечерний Ургант,Historic Site,4deefb944765f83613cdba6e
Magnitogorsk,Пусть Говорят,Historic Site,4deefb944765f83613cdba6e
Magnitogorsk,Банк Русский Стандарт,Bank,4bf58dd8d48988d10a951735
Magnitogorsk,"""Ситно"" продукты",Food & Drink Shop,4bf58dd8d48988d1f9941735
Magnitogorsk,GUESS,Clothing Store,4bf58dd8d48988d103951735
Magnitogorsk,Пан Пельмень,Dumpling Restaurant,4bf58dd8d48988d108941735
Magnitogorsk,"Ювелирный Салон ,Слава'",Jewelry Store,4bf58dd8d48988d111951735
Magnitogorsk,Офис,Office,4bf58dd8d48988d124941735
Magnitogorsk,"Школа  48, кабинет физики",College Classroom,4bf58dd8d48988d1a0941735
Magnitogorsk,"Школа 48, Спортивный зал",College Gym,4bf58dd8d48988d1b2941735
Magnitogorsk,Artprint,Non-Profit,50328a8e91d4c4b30a586d6c
Magnitogorsk,Фрукты-Овощи,Deli / Bodega,4bf58dd8d48988d146941735
Magnitogorsk,Собачий Маршрут,Dog Run,4bf58dd8d48988d1e5941735
Magnitogorsk,Мегафон,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Magnitogorsk,Школа скорочтения и управления информацией,Private School,52e81612bcbc57f1066b7a46
Magnitogorsk,Стоянка Авто Перед МГТУ,Parking,4c38df4de52ce0d596b336e1
Magnitogorsk,Международный Институт Менеджмента LINK,General College & University,4bf58dd8d48988d1a8941735
Magnitogorsk,репетитор,College Classroom,4bf58dd8d48988d1a0941735
Magnitogorsk,"МГТУ, конференцзал",College Auditorium,4bf58dd8d48988d1af941735
Magnitogorsk,Rostelekom,Office,4bf58dd8d48988d124941735
Magnitogorsk,посейдон,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Magnitogorsk,Газпромбанк,Office,4bf58dd8d48988d124941735
Magnitogorsk,"РА ""Стандарт""",Print Shop,52f2ab2ebcbc57f1066b8b28
Magnitogorsk,Сервисный центр Sumsung,Office,4bf58dd8d48988d124941735
Magnitogorsk,Мир Связи,Electronics Store,4bf58dd8d48988d122951735
Magnitogorsk,ProХвост,Pet Store,4bf58dd8d48988d100951735
Magnitogorsk,Сериал,Historic Site,4deefb944765f83613cdba6e
Magnitogorsk,Аналитические Программы,General Entertainment,4bf58dd8d48988d1f1931735
Magnitogorsk,Сбербанк,Bank,4bf58dd8d48988d10a951735
Magnitogorsk,Мороженное,Food & Drink Shop,4bf58dd8d48988d1f9941735
Magnitogorsk,ГлавБух,Financial or Legal Service,503287a291d4c4b30a586d65
Magnitogorsk,Красное & Белое,Wine Shop,4bf58dd8d48988d119951735
Magnitogorsk,Спорт Крон,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Magnitogorsk,Читальный зал МГТУ,College Library,4bf58dd8d48988d1a7941735
Magnitogorsk,Репет по физике👆,Private School,52e81612bcbc57f1066b7a46
Magnitogorsk,Ростелеком,Police Station,4bf58dd8d48988d12e941735
Magnitogorsk,Кабинет алгебры и геометрии,Middle School,4f4533814b9074f6e4fb0106
Magnitogorsk,Слава,Jewelry Store,4bf58dd8d48988d111951735
Maikop,Л'Этуаль,Cosmetics Shop,4bf58dd8d48988d10c951735
Maikop,Администрация г. Майкопа,City Hall,4bf58dd8d48988d129941735
Maikop,кафе лычэрэгъу,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
Maikop,"Гостиница ""Майкоп""",Hotel,4bf58dd8d48988d1fa931735
Maikop,Сбербанк,Bank,4bf58dd8d48988d10a951735
Maikop,Отделение Почты 385000,Post Office,4bf58dd8d48988d172941735
Maikop,Big Bite,Middle Eastern Restaurant,4bf58dd8d48988d115941735
Maikop,Площадь Ленина,Plaza,4bf58dd8d48988d164941735
Maikop,Ресторан Майкоп,Restaurant,4bf58dd8d48988d1c4941735
Maikop,Математический Парк,Park,4bf58dd8d48988d163941735
Maikop,Детская стоматологическая поликлиника,Dentist's Office,4bf58dd8d48988d178941735
Maikop,Cinnabon,Café,4bf58dd8d48988d16d941735
Maikop,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
Maikop,Сицилия,Pizza Place,4bf58dd8d48988d1ca941735
Maikop,KFC,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761
Maikop,Joker,Salon / Barbershop,4bf58dd8d48988d110951735
Maikop,Цветочный рынок,Flower Shop,4bf58dd8d48988d11b951735
Maikop,ДОДО ПИЦЦА,Pizza Place,4bf58dd8d48988d1ca941735
Maikop,Black Wood,Lounge,4bf58dd8d48988d121941735
Maikop,Хайям CLUB,Eastern European Restaurant,4bf58dd8d48988d109941735
Maikop,Главпочтампт,Post Office,4bf58dd8d48988d172941735
Maikop,SELA,Clothing Store,4bf58dd8d48988d103951735
Maikop,maykop,Community College,4bf58dd8d48988d1a2941735
Maikop,Кабинет министров Республики Адыгея,Capitol Building,4bf58dd8d48988d12a941735
Maikop,Адыгейский республиканский клинический онкологический диспансер,Hospital,4bf58dd8d48988d196941735
Maikop,"Художественный Зал ""НАН""",Art Gallery,4bf58dd8d48988d1e2931735
Maikop,"магазин ""Культтовары""",Paper / Office Supplies Store,4bf58dd8d48988d121951735
Maikop,Сакура,Japanese Restaurant,4bf58dd8d48988d111941735
Maikop,Берекетли,Café,4bf58dd8d48988d16d941735
Maikop,пицца Пеппе,Pizza Place,4bf58dd8d48988d1ca941735
Maikop,"Бар ""Мюнхен""",Café,4bf58dd8d48988d16d941735
Maikop,Кофе Сэр,Coffee Shop,4bf58dd8d48988d1e0931735
Maikop,Адыгэ Республикэм и Къэралыгъо Совет-Хасэр,Government Building,4bf58dd8d48988d126941735
Maikop,Книжный дом,Bookstore,4bf58dd8d48988d114951735
Maikop,кафе аристократь,Cafeteria,4bf58dd8d48988d128941735
Maikop,Арбат,Boutique,4bf58dd8d48988d104951735
Maikop,ART-BAR МЁД,Hookah Bar,4bf58dd8d48988d119941735
Maikop,Майкопбанк,Office,4bf58dd8d48988d124941735
Maikop,Управление Информатизации Национального Банка Республики Адыгея,Bank,4bf58dd8d48988d10a951735
Maikop,"Школа Танцев ""Империя""",Dance Studio,4bf58dd8d48988d134941735
Maikop,ProfessionalFoto,Photography Lab,4eb1bdde3b7b55596b4a7490
Maikop,Neris Cafe,Café,4bf58dd8d48988d16d941735
Maikop,Black Barber Shop,Salon / Barbershop,4bf58dd8d48988d110951735
Maikop,Munchen,Eastern European Restaurant,4bf58dd8d48988d109941735
Maikop,Майкопский городской суд,Courthouse,4bf58dd8d48988d12b941735
Maikop,Почта России 385000,Post Office,4bf58dd8d48988d172941735
Maikop,"Картинг-клуб ""Адреналин 01""",Racetrack,4bf58dd8d48988d1f4931735
Maikop,Кулинария&Вино,Breakfast Spot,4bf58dd8d48988d143941735
Maikop,Тэ Тый,Café,4bf58dd8d48988d16d941735
Maikop,Спортмастер,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Maikop,Книжный Мир,Bookstore,4bf58dd8d48988d114951735
Maikop,Савик,Café,4bf58dd8d48988d16d941735
Maikop,Малахит,Caucasian Restaurant,5293a7d53cf9994f4e043a45
Maikop,🌴у галактионовых😘,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Maikop,Кафе-бар Фортуна,Restaurant,4bf58dd8d48988d1c4941735
Maikop,Майкопский Отдел ККВ,Military Base,4e52adeebd41615f56317744
Maikop,Ростелеком Адыгейский филиал,Building,4bf58dd8d48988d130941735
Maikop,книжный магазин Факел,Bookstore,4bf58dd8d48988d114951735
Maikop,Алкотека,Liquor Store,4bf58dd8d48988d186941735
Maikop,Машан/Гошан,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Maikop,Пиццэрия,Pizza Place,4bf58dd8d48988d1ca941735
Maikop,Colins которого больше нет,Women's Store,4bf58dd8d48988d108951735
Maikop,Пиццерия Пепе,Café,4bf58dd8d48988d16d941735
Maikop,салон красоты Style,Salon / Barbershop,4bf58dd8d48988d110951735
Maikop,Бельгийские Вафли🍪,Donut Shop,4bf58dd8d48988d148941735
Maikop,Городской Отдел ЗАГС,Building,4bf58dd8d48988d130941735
Maikop,АРЦВМР,Doctor's Office,4bf58dd8d48988d177941735
Maikop,Факультет Управления Майкопского Государственного Технологического Университета,University,4bf58dd8d48988d1ae941735
Maikop,Арбитражный Суд Республики Адыгея,Courthouse,4bf58dd8d48988d12b941735
Maikop,Кофе Фреш,Coffee Shop,4bf58dd8d48988d1e0931735
Maikop,Apple Center,Electronics Store,4bf58dd8d48988d122951735
Maikop,europa,Gift Shop,4bf58dd8d48988d128951735
Maikop,Аптека №3,Pharmacy,4bf58dd8d48988d10f951735
Maikop,Босфор,Hot Dog Joint,4bf58dd8d48988d16f941735
Maikop,Фитнес зал Панда,General Entertainment,4bf58dd8d48988d1f1931735
Maikop,Столовая АГУ,Cafeteria,4bf58dd8d48988d128941735
Maikop,Enter,Miscellaneous Shop,4bf58dd8d48988d1ff941735
Maikop,Травматолгия,Emergency Room,4bf58dd8d48988d194941735
Maikop,Майкопская городская поликлиника N6,Doctor's Office,4bf58dd8d48988d177941735
Maikop,Министерство здравоохранения Республики Адыгея,Government Building,4bf58dd8d48988d126941735
Maikop,Пункт выдачи страховых медполисов SoVita,Office,4bf58dd8d48988d124941735
Maikop,Салон красоты Бьюти,Salon / Barbershop,4bf58dd8d48988d110951735
Maikop,Дышъэ Идагъ,Arts & Crafts Store,4bf58dd8d48988d127951735
Maikop,Осетинские Пироги,Café,4bf58dd8d48988d16d941735
Maikop,Aisha lounge,Caucasian Restaurant,5293a7d53cf9994f4e043a45
Maikop,ленина 34,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Maikop,Дельмар,Coffee Shop,4bf58dd8d48988d1e0931735
Maikop,Аквариум,Café,4bf58dd8d48988d16d941735
Maikop,"Салон ""Диана""",Salon / Barbershop,4bf58dd8d48988d110951735
Maikop,Фотосалон Kodak,Photography Lab,4eb1bdde3b7b55596b4a7490
Maikop,Tamer's waffle/Вафли Бельгийский,Dessert Shop,4bf58dd8d48988d1d0941735
Maikop,Бюро пропусков,Capitol Building,4bf58dd8d48988d12a941735
Maikop,Майкопская городская поликлиника N4,Doctor's Office,4bf58dd8d48988d177941735
Maikop,Страховая компания Согласие,Building,4bf58dd8d48988d130941735
Maikop,Министерство экономического развития и торговли Республики Ады,Government Building,4bf58dd8d48988d126941735
Maikop,Gloria Jeans,Kids Store,4bf58dd8d48988d105951735
Maikop,Военкомат,Military Base,4e52adeebd41615f56317744
Maikop,Транснефть Страхование,Office,4bf58dd8d48988d124941735
Mainz,Rheingoldhalle | Congress Centrum Mainz,Convention Center,4bf58dd8d48988d1ff931735
Mainz,Parkhaus Rathaus,Parking,4c38df4de52ce0d596b336e1
Mainz,Rathaus Mainz,City Hall,4bf58dd8d48988d129941735
Mainz,Rathausplatz,Plaza,4bf58dd8d48988d164941735
Mainz,Gutleut,Bar,4bf58dd8d48988d116941735
Mainz,Weinstube Hottum,Wine Bar,4bf58dd8d48988d123941735
Mainz,Jockel-Fuchs-Platz,Plaza,4bf58dd8d48988d164941735
Mainz,The Big Easy,Southern / Soul Food Restaurant,4bf58dd8d48988d14f941735
Mainz,Hoi An Qt,Asian Restaurant,4bf58dd8d48988d142941735
Mainz,appNG @ Jax,General Entertainment,4bf58dd8d48988d1f1931735
Mainz,Ortsverwaltung Mainz-Altstadt,Government Building,4bf58dd8d48988d126941735
Mainz,SIXT Autovermietung Mainz Hilton - Digitale Station (SIXT App),Rental Car Location,4bf58dd8d48988d1ef941735
Mainz,Saturn,Electronics Store,4bf58dd8d48988d122951735
Mainz,Peek & Cloppenburg,Clothing Store,4bf58dd8d48988d103951735
Mainz,H&M,Clothing Store,4bf58dd8d48988d103951735
Mainz,Café Woods,Café,4bf58dd8d48988d16d941735
Mainz,Schiffsanlegestelle Mainz,Boat or Ferry,4bf58dd8d48988d12d951735
Mainz,H Rheingoldhalle / Rathaus,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Mainz,Zara,Clothing Store,4bf58dd8d48988d103951735
Mainz,Hunkemöller,Lingerie Store,4bf58dd8d48988d109951735
Mainz,Brückenturm,Event Space,4bf58dd8d48988d171941735
Mainz,MS Rheinenergie,Boat or Ferry,4bf58dd8d48988d12d951735
Mainz,GEGEN DAS VERGESSEN,Public Art,507c8c4091d498d9fc8c67a9
Mainz,ozm -Orthopädisches Zentrum Mainz,Medical Center,4bf58dd8d48988d104941735
Mainz,Spielbank mainz,Casino,4bf58dd8d48988d17c941735
Mainz,Esprit,Clothing Store,4bf58dd8d48988d103951735
Mainz,Hotel Havana,Hotel,4bf58dd8d48988d1fa931735
Mainz,Levi's Store,Clothing Store,4bf58dd8d48988d103951735
Mainz,Rheinstrand,Beach,4bf58dd8d48988d1e2941735
Mainz,Eisenturm,Other Great Outdoors,4bf58dd8d48988d162941735
Mainz,Radstation Rathausparkhaus,Bike Rental / Bike Share,4e4c9077bd41f78e849722f9
Mainz,BASTA!,Event Space,4bf58dd8d48988d171941735
Mainz,Weinhaus Wilhelmi,Winery,4bf58dd8d48988d14b941735
Mainz,Weinstube Rote Kopf,Wine Bar,4bf58dd8d48988d123941735
Mainz,Prinzengardenball,Nightclub,4bf58dd8d48988d11f941735
Mainz,Ms Boppard,Cruise Ship,55077a22498e5e9248869ba2
Mainz,Heiliggeist,German Restaurant,4bf58dd8d48988d10d941735
Mainz,Tattoo & Piercing World,Tattoo Parlor,4bf58dd8d48988d1de931735
Mainz,CBD and Hanf Store,Health Food Store,50aa9e744b90af0d42d5de0e
Mainz,SAP-Forum für Banken,Convention Center,4bf58dd8d48988d1ff931735
Mainz,Gutenberg-Museum,History Museum,4bf58dd8d48988d190941735
