,Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
1901,Replay Bristol Board Game Bar,Bristol,The Arches,Monument / Landmark,4bf58dd8d48988d12d941735
1902,Replay Bristol Board Game Bar,Bristol,The Arches Gents Hairstylist,Salon / Barbershop,4bf58dd8d48988d110951735
1903,Replay Bristol Board Game Bar,Bristol,Enso Martial Arts,Martial Arts School,4bf58dd8d48988d101941735
1904,Replay Bristol Board Game Bar,Bristol,Royal Mail Delivery Office (Gloucester Road),Post Office,4bf58dd8d48988d172941735
1905,Replay Bristol Board Game Bar,Bristol,Zetland Road Junction (A),Bus Stop,52f2ab2ebcbc57f1066b8b4f
1906,Replay Bristol Board Game Bar,Bristol,Flour and Ash,Pizza Place,4bf58dd8d48988d1ca941735
1907,Replay Bristol Board Game Bar,Bristol,KBK Shoes,Shoe Store,4bf58dd8d48988d107951735
1908,Replay Bristol Board Game Bar,Bristol,Persian Palace,Persian Restaurant,52e81612bcbc57f1066b79f7
1909,Replay Bristol Board Game Bar,Bristol,Cox & Baloney Vintage Boutique,Café,4bf58dd8d48988d16d941735
1910,Replay Bristol Board Game Bar,Bristol,Indian fast food,Indian Restaurant,4bf58dd8d48988d10f941735
1911,Replay Bristol Board Game Bar,Bristol,Filthy Xiii,Cocktail Bar,4bf58dd8d48988d11e941735
1912,Replay Bristol Board Game Bar,Bristol,Oh Calcutta,Indian Restaurant,4bf58dd8d48988d10f941735
1913,Replay Bristol Board Game Bar,Bristol,Cat & Wheel,Pub,4bf58dd8d48988d11b941735
1914,Replay Bristol Board Game Bar,Bristol,Redland Stores,Convenience Store,4d954b0ea243a5684a65b473
1915,Replay Bristol Board Game Bar,Bristol,Turtle Bay,Caribbean Restaurant,4bf58dd8d48988d144941735
1916,Replay Bristol Board Game Bar,Bristol,Plastic Wax Records,Record Shop,4bf58dd8d48988d10d951735
1917,Replay Bristol Board Game Bar,Bristol,"Fpwlers Eng, Bath Buildings",Factory,4eb1bea83b7b6f98df247e06
1918,Replay Bristol Board Game Bar,Bristol,Wex Photo Video,Electronics Store,4bf58dd8d48988d122951735
1919,Replay Bristol Board Game Bar,Bristol,The Mighty Miniature Bookspace,Tea Room,4bf58dd8d48988d1dc931735
1920,Replay Bristol Board Game Bar,Bristol,Beast,Clothing Store,4bf58dd8d48988d103951735
1921,Replay Bristol Board Game Bar,Bristol,Dano Mart,Grocery Store,4bf58dd8d48988d118951735
1922,Replay Bristol Board Game Bar,Bristol,Full Basket,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
1923,Replay Bristol Board Game Bar,Bristol,Montpelier Railway Station (MTP),Train Station,4bf58dd8d48988d129951735
1924,Replay Bristol Board Game Bar,Bristol,Montpelier Health Centre,Doctor's Office,4bf58dd8d48988d177941735
1925,Replay Bristol Board Game Bar,Bristol,Fabcical's House,Building,4bf58dd8d48988d130941735
1926,Replay Bristol Board Game Bar,Bristol,The Coconut Tree,Sri Lankan Restaurant,5413605de4b0ae91d18581a9
1927,Replay Bristol Board Game Bar,Bristol,Oriental Market,Grocery Store,4bf58dd8d48988d118951735
1928,Replay Bristol Board Game Bar,Bristol,The Old England,Pub,4bf58dd8d48988d11b941735
1929,Replay Bristol Board Game Bar,Bristol,The Grecian,Pizza Place,4bf58dd8d48988d1ca941735
1930,Replay Bristol Board Game Bar,Bristol,Bootlegger,Bar,4bf58dd8d48988d116941735
1931,Replay Bristol Board Game Bar,Bristol,Zetland Road Junction (C),Bus Stop,52f2ab2ebcbc57f1066b8b4f
1932,Replay Bristol Board Game Bar,Bristol,Paul Roberts HiFi,Electronics Store,4bf58dd8d48988d122951735
1933,Replay Bristol Board Game Bar,Bristol,First Bus Route No. 71,Bus Line,4bf58dd8d48988d12b951735
1934,Replay Bristol Board Game Bar,Bristol,Zetland Veterinary Hospital,Veterinarian,4d954af4a243a5684765b473
1935,Replay Bristol Board Game Bar,Bristol,La Campagnuola,Italian Restaurant,4bf58dd8d48988d110941735
1936,Replay Bristol Board Game Bar,Bristol,7th Sea,Gift Shop,4bf58dd8d48988d128951735
1937,Replay Bristol Board Game Bar,Bristol,Casa Mexicana,Mexican Restaurant,4bf58dd8d48988d1c1941735
1938,Replay Bristol Board Game Bar,Bristol,Blockwork,Salon / Barbershop,4bf58dd8d48988d110951735
1939,Paradice BGC,Bromley,Nick's Cafe,Café,4bf58dd8d48988d16d941735
1940,Paradice BGC,Bromley,The Mall,Shopping Mall,4bf58dd8d48988d1fd941735
1941,Paradice BGC,Bromley,Games Workshop,Hobby Shop,4bf58dd8d48988d1fb941735
1942,Paradice BGC,Bromley,Iceland,Grocery Store,4bf58dd8d48988d118951735
1943,Paradice BGC,Bromley,Warboar Wargaming,Hobby Shop,4bf58dd8d48988d1fb941735
1944,Paradice BGC,Bromley,Caffè Nero,Coffee Shop,4bf58dd8d48988d1e0931735
1945,Paradice BGC,Bromley,Sports Direct,Sporting Goods Shop,4bf58dd8d48988d1f2941735
1946,Paradice BGC,Bromley,Pret A Manger,Sandwich Place,4bf58dd8d48988d1c5941735
1947,Paradice BGC,Bromley,Zippy Stitch,Tailor Shop,5032781d91d4c4b30a586d5b
1948,Paradice BGC,Bromley,NCP (NCP Bromley The Mall),Parking,4c38df4de52ce0d596b336e1
1949,Paradice BGC,Bromley,Poundland,Discount Store,52dea92d3cf9994f4e043dbb
1950,Paradice BGC,Bromley,wilko,Furniture / Home Store,4bf58dd8d48988d1f8941735
1951,Paradice BGC,Bromley,McDonald's,Fast Food Restaurant,4bf58dd8d48988d16e941735
1952,Paradice BGC,Bromley,Starbucks,Coffee Shop,4bf58dd8d48988d1e0931735
1953,Paradice BGC,Bromley,Sainsbury's Local,Supermarket,52f2ab2ebcbc57f1066b8b46
1954,Paradice BGC,Bromley,Metro Bank,Bank,4bf58dd8d48988d10a951735
1955,Paradice BGC,Bromley,PureGym,Gym / Fitness Center,4bf58dd8d48988d175941735
1956,Paradice BGC,Bromley,Marks & Spencer,Department Store,4bf58dd8d48988d1f6941735
1957,Paradice BGC,Bromley,WHSmith,Stationery Store,52f2ab2ebcbc57f1066b8b21
1958,Paradice BGC,Bromley,Quiznos,Sandwich Place,4bf58dd8d48988d1c5941735
1959,Paradice BGC,Bromley,Hotel Chocolat,Chocolate Shop,52f2ab2ebcbc57f1066b8b31
1960,Paradice BGC,Bromley,TK Maxx,Clothing Store,4bf58dd8d48988d103951735
1961,Paradice BGC,Bromley,Contiki Head Office UK,Office,4bf58dd8d48988d124941735
1962,Paradice BGC,Bromley,wells house,Building,4bf58dd8d48988d130941735
1963,Paradice BGC,Bromley,Travelodge London Bromley Town Center,Hotel,4bf58dd8d48988d1fa931735
1964,Paradice BGC,Bromley,Game,Video Game Store,4bf58dd8d48988d10b951735
1965,Paradice BGC,Bromley,The Glades,Shopping Mall,4bf58dd8d48988d1fd941735
1966,Paradice BGC,Bromley,studion gusto,Modern European Restaurant,52e81612bcbc57f1066b79f9
1967,Paradice BGC,Bromley,Papayaya,Asian Restaurant,4bf58dd8d48988d142941735
1968,Paradice BGC,Bromley,Masala Dabbas,Indian Restaurant,4bf58dd8d48988d10f941735
1969,Paradice BGC,Bromley,Sevenoaks Furniture,Furniture / Home Store,4bf58dd8d48988d1f8941735
1970,Paradice BGC,Bromley,Kingfisher House Business Centre,Office,4bf58dd8d48988d124941735
1971,Paradice BGC,Bromley,Fat Face,Clothing Store,4bf58dd8d48988d103951735
1972,Paradice BGC,Bromley,The Mission Cafe,Café,4bf58dd8d48988d16d941735
1973,Paradice BGC,Bromley,Warhammer,Hobby Shop,4bf58dd8d48988d1fb941735
1974,Paradice BGC,Bromley,Pavilion Leisure Centre,Gym / Fitness Center,4bf58dd8d48988d175941735
1975,Paradice BGC,Bromley,British Heart Foundation,Non-Profit,50328a8e91d4c4b30a586d6c
1976,Paradice BGC,Bromley,M&S Foodhall,Grocery Store,4bf58dd8d48988d118951735
1977,Paradice BGC,Bromley,Pavilion Bowling,Bowling Alley,4bf58dd8d48988d1e4931735
1978,Counter Culture Games,Chelmsford,Moto Pizza,Pizza Place,4bf58dd8d48988d1ca941735
1979,Counter Culture Games,Chelmsford,The Nags Head,Pub,4bf58dd8d48988d11b941735
1980,Counter Culture Games,Chelmsford,Shah Jan,Indian Restaurant,4bf58dd8d48988d10f941735
1981,Counter Culture Games,Chelmsford,Polignano Deli & Coffee Shop,Deli / Bodega,4bf58dd8d48988d146941735
1982,Counter Culture Games,Chelmsford,The Spa Therapy Room,Health & Beauty Service,54541900498ea6ccd0202697
1983,Counter Culture Games,Chelmsford,Bilash,Indian Restaurant,4bf58dd8d48988d10f941735
1984,Counter Culture Games,Chelmsford,Imperial,Chinese Restaurant,4bf58dd8d48988d145941735
1985,Counter Culture Games,Chelmsford,Q-Park Meadows,Parking,4c38df4de52ce0d596b336e1
1986,Counter Culture Games,Chelmsford,Muffin Break,Café,4bf58dd8d48988d16d941735
1987,Counter Culture Games,Chelmsford,Kings Coffee House,Coffee Shop,4bf58dd8d48988d1e0931735
1988,Counter Culture Games,Chelmsford,The Courtyard,Pub,4bf58dd8d48988d11b941735
1989,Counter Culture Games,Chelmsford,Mildmay Road Car Park,Parking,4c38df4de52ce0d596b336e1
1990,Counter Culture Games,Chelmsford,Odeon,Multiplex,4bf58dd8d48988d180941735
1991,Counter Culture Games,Chelmsford,PizzaExpress,Pizza Place,4bf58dd8d48988d1ca941735
1992,Counter Culture Games,Chelmsford,Rayleigh Hi Fi,Electronics Store,4bf58dd8d48988d122951735
1993,Counter Culture Games,Chelmsford,Toni & Guy,Salon / Barbershop,4bf58dd8d48988d110951735
1994,Counter Culture Games,Chelmsford,The Strand,Salon / Barbershop,4bf58dd8d48988d110951735
1995,Counter Culture Games,Chelmsford,O'Connors,Pub,4bf58dd8d48988d11b941735
1996,Counter Culture Games,Chelmsford,BB's Bakers + Baristas,Coffee Shop,4bf58dd8d48988d1e0931735
1997,Counter Culture Games,Chelmsford,The Bootmaker,Pub,4bf58dd8d48988d11b941735
1998,Counter Culture Games,Chelmsford,The Woolpack,Pub,4bf58dd8d48988d11b941735
1999,Counter Culture Games,Chelmsford,A Canteen,Pizza Place,4bf58dd8d48988d1ca941735
2000,Counter Culture Games,Chelmsford,Shwings,Wings Joint,4bf58dd8d48988d14c941735
2001,Counter Culture Games,Chelmsford,Recess,Coffee Shop,4bf58dd8d48988d1e0931735
2002,Counter Culture Games,Chelmsford,Costa Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
2003,Counter Culture Games,Chelmsford,wilko,Furniture / Home Store,4bf58dd8d48988d1f8941735
2004,Counter Culture Games,Chelmsford,Beauchamp House Surgery,Doctor's Office,4bf58dd8d48988d177941735
2005,Counter Culture Games,Chelmsford,Be At One - Chelmsford,Cocktail Bar,4bf58dd8d48988d11e941735
2006,Counter Culture Games,Chelmsford,Taco Bell,Fast Food Restaurant,4bf58dd8d48988d16e941735
2007,Counter Culture Games,Chelmsford,James Bryan Opticians,Optical Shop,4d954afda243a5684865b473
2008,Counter Culture Games,Chelmsford,Burger King,Fast Food Restaurant,4bf58dd8d48988d16e941735
2009,Counter Culture Games,Chelmsford,The Meadows Shopping Centre,Shopping Mall,4bf58dd8d48988d1fd941735
2010,Counter Culture Games,Chelmsford,Bar And Beyond,Bar,4bf58dd8d48988d116941735
2011,Counter Culture Games,Chelmsford,Chelmsford Star Co-op Head Office,Office,4bf58dd8d48988d124941735
2012,Counter Culture Games,Chelmsford,Q Ball,Pool Hall,4bf58dd8d48988d1e3931735
2013,Counter Culture Games,Chelmsford,Pizza Hut,Pizza Place,4bf58dd8d48988d1ca941735
2014,Counter Culture Games,Chelmsford,El Chigre,Spanish Restaurant,4bf58dd8d48988d150941735
2015,Counter Culture Games,Chelmsford,Desi Indian Dining Club,Indian Restaurant,4bf58dd8d48988d10f941735
2016,Counter Culture Games,Chelmsford,Se7En Elephants,Indian Restaurant,4bf58dd8d48988d10f941735
2017,Comics Games & Coffee,Chichester,CGC Emporium,Comic Shop,52f2ab2ebcbc57f1066b8b18
2018,Comics Games & Coffee,Chichester,Q Hair & Beauty,Cosmetics Shop,4bf58dd8d48988d10c951735
2019,Comics Games & Coffee,Chichester,Jack Wills,Clothing Store,4bf58dd8d48988d103951735
2020,Comics Games & Coffee,Chichester,Comics Games and Coffee Ltd,Comic Shop,52f2ab2ebcbc57f1066b8b18
2021,Comics Games & Coffee,Chichester,The Park Tavern,Pub,4bf58dd8d48988d11b941735
2022,Comics Games & Coffee,Chichester,Chichester Language College,Student Center,4bf58dd8d48988d1ab941735
2023,Comics Games & Coffee,Chichester,Priory Park,Park,4bf58dd8d48988d163941735
2024,Comics Games & Coffee,Chichester,Spires Bakery,Bakery,4bf58dd8d48988d16a941735
2025,Comics Games & Coffee,Chichester,West Cornwall Pasty Co,Bakery,4bf58dd8d48988d16a941735
2026,Comics Games & Coffee,Chichester,Starbucks,Coffee Shop,4bf58dd8d48988d1e0931735
2027,Comics Games & Coffee,Chichester,The Harbour Hotel,Hotel,4bf58dd8d48988d1fa931735
2028,Comics Games & Coffee,Chichester,Luckes,Coffee Shop,4bf58dd8d48988d1e0931735
2029,Comics Games & Coffee,Chichester,Greggs,Bakery,4bf58dd8d48988d16a941735
2030,Comics Games & Coffee,Chichester,Assembly Rooms,Convention Center,4bf58dd8d48988d1ff931735
2031,Comics Games & Coffee,Chichester,City Walls,Scenic Lookout,4bf58dd8d48988d165941735
2032,Comics Games & Coffee,Chichester,The Council House,City Hall,4bf58dd8d48988d129941735
2033,Comics Games & Coffee,Chichester,Lotus House Chinese Takeaway,Chinese Restaurant,4bf58dd8d48988d145941735
2034,Comics Games & Coffee,Chichester,The Ship Hotel Chichester,Hotel,4bf58dd8d48988d1fa931735
2035,Comics Games & Coffee,Chichester,Cafe Paradiso,Café,4bf58dd8d48988d16d941735
2036,Comics Games & Coffee,Chichester,The Escapist,Bar,4bf58dd8d48988d116941735
2037,Comics Games & Coffee,Chichester,Purchases Bar & Restaurant,English Restaurant,52e81612bcbc57f1066b7a05
2038,Comics Games & Coffee,Chichester,Caffè Nero,Coffee Shop,4bf58dd8d48988d1e0931735
2039,Comics Games & Coffee,Chichester,Fenwichs Cafe,Café,4bf58dd8d48988d16d941735
2040,Comics Games & Coffee,Chichester,Holland & Barrett,Health Food Store,50aa9e744b90af0d42d5de0e
2041,Comics Games & Coffee,Chichester,Poundland,Discount Store,52dea92d3cf9994f4e043dbb
2042,Comics Games & Coffee,Chichester,Marks & Spencer,Department Store,4bf58dd8d48988d1f6941735
2043,Comics Games & Coffee,Chichester,Bill's Restaurant,English Restaurant,52e81612bcbc57f1066b7a05
2044,Comics Games & Coffee,Chichester,Lakeland,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4
2045,Comics Games & Coffee,Chichester,Church of St. Olave,Church,4bf58dd8d48988d132941735
2046,Comics Games & Coffee,Chichester,Sit & Sip,Beer Bar,56aa371ce4b08b9a8d57356c
2047,Comics Games & Coffee,Chichester,Bar Fifty Four,Cocktail Bar,4bf58dd8d48988d11e941735
2048,Comics Games & Coffee,Chichester,"The Co-operative Food Chichester, Spitalfield Lane",Convenience Store,4d954b0ea243a5684a65b473
2049,Comics Games & Coffee,Chichester,The George And Dragon Inn,Pub,4bf58dd8d48988d11b941735
2050,Comics Games & Coffee,Chichester,Boots,Pharmacy,4bf58dd8d48988d10f951735
2051,Comics Games & Coffee,Chichester,The Old Cross,Pub,4bf58dd8d48988d11b941735
2052,Comics Games & Coffee,Chichester,Paperchase,Stationery Store,52f2ab2ebcbc57f1066b8b21
2053,Comics Games & Coffee,Chichester,Chichester Liberal Democrats,Campaign Office,5032764e91d4c4b30a586d5a
2054,Comics Games & Coffee,Chichester,WHSmith,Stationery Store,52f2ab2ebcbc57f1066b8b21
2055,Comics Games & Coffee,Chichester,Thru The Looking Glass,Furniture / Home Store,4bf58dd8d48988d1f8941735
2056,Dice & a Slice,Colchester,The Smile Clinic,Dentist's Office,4bf58dd8d48988d178941735
2057,Dice & a Slice,Colchester,Queen Street Pharmacy,Pharmacy,4bf58dd8d48988d10f951735
2058,Dice & a Slice,Colchester,Games Workshop,Hobby Shop,4bf58dd8d48988d1fb941735
2059,Dice & a Slice,Colchester,The Gym,Gym,4bf58dd8d48988d176941735
2060,Dice & a Slice,Colchester,Fashion Cafe Bar,Bar,4bf58dd8d48988d116941735
2061,Dice & a Slice,Colchester,Next,Clothing Store,4bf58dd8d48988d103951735
2062,Dice & a Slice,Colchester,Colchester Bus Station,Bus Station,4bf58dd8d48988d1fe931735
2063,Dice & a Slice,Colchester,Prezzo,Italian Restaurant,4bf58dd8d48988d110941735
2064,Dice & a Slice,Colchester,Hair Revolution,Salon / Barbershop,4bf58dd8d48988d110951735
2065,Dice & a Slice,Colchester,Sainsbury's,Supermarket,52f2ab2ebcbc57f1066b8b46
2066,Dice & a Slice,Colchester,Welhams,Salon / Barbershop,4bf58dd8d48988d110951735
2067,Dice & a Slice,Colchester,St Botolphs Priory,Church,4bf58dd8d48988d132941735
2068,Dice & a Slice,Colchester,firstsite,Art Gallery,4bf58dd8d48988d1e2931735
2069,Dice & a Slice,Colchester,Tps,Bar,4bf58dd8d48988d116941735
2070,Dice & a Slice,Colchester,Sip & Tuck,Café,4bf58dd8d48988d16d941735
2071,Dice & a Slice,Colchester,Piatto,Café,4bf58dd8d48988d16d941735
2072,Dice & a Slice,Colchester,Triple Two Coffee Shop Colchester,Coffee Shop,4bf58dd8d48988d1e0931735
2073,Dice & a Slice,Colchester,5 Star Stitches Tailors,Laundry Service,4bf58dd8d48988d1fc941735
2074,Dice & a Slice,Colchester,Falafel And More,Falafel Restaurant,4bf58dd8d48988d10b941735
2075,Dice & a Slice,Colchester,St Botolph's Church,Spiritual Center,4bf58dd8d48988d131941735
2076,Dice & a Slice,Colchester,Maryna's Beauty Room,Nail Salon,4f04aa0c2fb6e1c99f3db0b8
2077,Dice & a Slice,Colchester,Natural History Museum,Museum,4bf58dd8d48988d181941735
2078,Dice & a Slice,Colchester,Allen & Sons,Butcher,4bf58dd8d48988d11d951735
2079,Dice & a Slice,Colchester,Level Best Art Cafe,Café,4bf58dd8d48988d16d941735
2080,Dice & a Slice,Colchester,Dr Chippy's Restaurant and Takeaway,Fish & Chips Shop,4edd64a0c7ddd24ca188df1a
2081,Dice & a Slice,Colchester,Roberts Club,Bar,4bf58dd8d48988d116941735
2082,Dice & a Slice,Colchester,Istanbul Delight,Fast Food Restaurant,4bf58dd8d48988d16e941735
2083,Dice & a Slice,Colchester,Small Talk Tearooms,Tea Room,4bf58dd8d48988d1dc931735
2084,Dice & a Slice,Colchester,Silk Road,Bar,4bf58dd8d48988d116941735
2085,Dice & a Slice,Colchester,Ace Comics,Bookstore,4bf58dd8d48988d114951735
2086,Dice & a Slice,Colchester,Mırra,Turkish Restaurant,4f04af1f2fb6e1c99f3db0bb
2087,Dice & a Slice,Colchester,Coda,Jazz Club,4bf58dd8d48988d1e7931735
2088,Dice & a Slice,Colchester,Day Lewis Pharmacy,Pharmacy,4bf58dd8d48988d10f951735
2089,Dice & a Slice,Colchester,Colchester Bike Kitchen,Bike Shop,4bf58dd8d48988d115951735
2090,Dice & a Slice,Colchester,Queen St Brewhouse,Pub,4bf58dd8d48988d11b941735
2091,Dice & a Slice,Colchester,May May Oriental Supermarket,Grocery Store,4bf58dd8d48988d118951735
2092,Dice & a Slice,Colchester,First Site,Art Gallery,4bf58dd8d48988d1e2931735
2093,Dice & a Slice,Colchester,Priory Street Car Park,Parking,4c38df4de52ce0d596b336e1
2094,Ludoquist Board Game Cafe,Croydon,Crushed Bean,Coffee Shop,4bf58dd8d48988d1e0931735
2095,Ludoquist Board Game Cafe,Croydon,F45 Training Croydon UK,School,4bf58dd8d48988d13b941735
2096,Ludoquist Board Game Cafe,Croydon,The Green Dragon,Pub,4bf58dd8d48988d11b941735
2097,Ludoquist Board Game Cafe,Croydon,Post Office,Post Office,4bf58dd8d48988d172941735
2098,Ludoquist Board Game Cafe,Croydon,Coffee Shotter,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
2099,Ludoquist Board Game Cafe,Croydon,Croydon Central Library,Library,4bf58dd8d48988d12f941735
2100,Ludoquist Board Game Cafe,Croydon,Croydon Clocktower,Museum,4bf58dd8d48988d181941735
2101,Ludoquist Board Game Cafe,Croydon,TMRW,Business Center,56aa371be4b08b9a8d573517
2102,Ludoquist Board Game Cafe,Croydon,NCP (NCP Croydon Wandle),Parking,4c38df4de52ce0d596b336e1
2103,Ludoquist Board Game Cafe,Croydon,Croydon Town Hall,Town Hall,52e81612bcbc57f1066b7a38
2104,Ludoquist Board Game Cafe,Croydon,Nuffield Health Fitness & Wellbeing Gym,Gym,4bf58dd8d48988d176941735
2105,Ludoquist Board Game Cafe,Croydon,Green Dragon House,Building,4bf58dd8d48988d130941735
2106,Ludoquist Board Game Cafe,Croydon,Byte Cafe,Café,4bf58dd8d48988d16d941735
2107,Ludoquist Board Game Cafe,Croydon,Croydon Council Offices,Office,4bf58dd8d48988d124941735
2108,Ludoquist Board Game Cafe,Croydon,Bar Red Square,Pub,4bf58dd8d48988d11b941735
2109,Ludoquist Board Game Cafe,Croydon,Anytime Fitness,Gym / Fitness Center,4bf58dd8d48988d175941735
2110,Ludoquist Board Game Cafe,Croydon,Queen's Gardens,Park,4bf58dd8d48988d163941735
2111,Ludoquist Board Game Cafe,Croydon,Millets,Outdoor Supply Store,52f2ab2ebcbc57f1066b8b22
2112,Ludoquist Board Game Cafe,Croydon,Fun House,Other Nightlife,4bf58dd8d48988d11a941735
2113,Ludoquist Board Game Cafe,Croydon,Wei Dao Chinese Restaurant,Restaurant,4bf58dd8d48988d1c4941735
2114,Ludoquist Board Game Cafe,Croydon,Ponte Nuovo,Italian Restaurant,4bf58dd8d48988d110941735
2115,Ludoquist Board Game Cafe,Croydon,TfL Bus 119,Bus Line,4bf58dd8d48988d12b951735
2116,Ludoquist Board Game Cafe,Croydon,Surrey Street Market,Farmers Market,4bf58dd8d48988d1fa941735
2117,Ludoquist Board Game Cafe,Croydon,Memory Box,Cocktail Bar,4bf58dd8d48988d11e941735
2118,Ludoquist Board Game Cafe,Croydon,Vue,Multiplex,4bf58dd8d48988d180941735
2119,Ludoquist Board Game Cafe,Croydon,Clocktower Cafe,Café,4bf58dd8d48988d16d941735
2120,Ludoquist Board Game Cafe,Croydon,Matthews Yard,Coffee Shop,4bf58dd8d48988d1e0931735
2121,Ludoquist Board Game Cafe,Croydon,Art & Craft,Beer Bar,56aa371ce4b08b9a8d57356c
2122,Ludoquist Board Game Cafe,Croydon,My Super Connector,Tech Startup,4bf58dd8d48988d125941735
2123,Ludoquist Board Game Cafe,Croydon,Hidden Gems,Thrift / Vintage Store,4bf58dd8d48988d101951735
2124,Ludoquist Board Game Cafe,Croydon,Metropolis Business Media,Office,4bf58dd8d48988d124941735
2125,Ludoquist Board Game Cafe,Croydon,The Spread Eagle,Pub,4bf58dd8d48988d11b941735
2126,Ludoquist Board Game Cafe,Croydon,David Lean Cinema,Indie Movie Theater,4bf58dd8d48988d17e941735
2127,Ludoquist Board Game Cafe,Croydon,Nando's,Portuguese Restaurant,4def73e84765ae376e57713a
2128,Ludoquist Board Game Cafe,Croydon,The Dutchie,Caribbean Restaurant,4bf58dd8d48988d144941735
2129,Ludoquist Board Game Cafe,Croydon,Market Tavern Croydon,Bar,4bf58dd8d48988d116941735
2130,Ludoquist Board Game Cafe,Croydon,Zipcar Wandle Rd - Croydon,Rental Car Location,4bf58dd8d48988d1ef941735
2131,Ludoquist Board Game Cafe,Croydon,Bernard Weatherill House,Town Hall,52e81612bcbc57f1066b7a38
2132,Ludoquist Board Game Cafe,Croydon,Stuffins,Sandwich Place,4bf58dd8d48988d1c5941735
2133,"Bake, Battle & Roll",Doncaster,Jobcentre Plus,Government Building,4bf58dd8d48988d126941735
2134,"Bake, Battle & Roll",Doncaster,Wood Street/WS 1,Bus Stop,52f2ab2ebcbc57f1066b8b4f
2135,"Bake, Battle & Roll",Doncaster,57C Bus (Doncaster - Cantley - Airport),Bus Line,4bf58dd8d48988d12b951735
2136,"Bake, Battle & Roll",Doncaster,Costa Coffee,Coffee Shop,4bf58dd8d48988d1e0931735
2137,"Bake, Battle & Roll",Doncaster,The Peak District Cafe & Happy Cow,Café,4bf58dd8d48988d16d941735
2138,"Bake, Battle & Roll",Doncaster,Doncaster Frenchgate Interchange,Bus Stop,52f2ab2ebcbc57f1066b8b4f
2139,"Bake, Battle & Roll",Doncaster,Foys Solicitors,Office,4bf58dd8d48988d124941735
2140,"Bake, Battle & Roll",Doncaster,Sir Nigel Gresley Square,Plaza,4bf58dd8d48988d164941735
2141,"Bake, Battle & Roll",Doncaster,Pmp Recruiting,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2142,"Bake, Battle & Roll",Doncaster,Fultons Foods,Grocery Store,4bf58dd8d48988d118951735
2143,"Bake, Battle & Roll",Doncaster,Slug & Lettuce Doncaster,Cocktail Bar,4bf58dd8d48988d11e941735
2144,"Bake, Battle & Roll",Doncaster,The Glass Strawberry,Restaurant,4bf58dd8d48988d1c4941735
2145,"Bake, Battle & Roll",Doncaster,Mercure Doncaster Centre Danum Hotel,Hotel,4bf58dd8d48988d1fa931735
2146,"Bake, Battle & Roll",Doncaster,Tourist Information,Tourist Information Center,4f4530164b9074f6e4fb00ff
2147,"Bake, Battle & Roll",Doncaster,X19 Doncaster Interchange - Barnsley Interchange,Bus Line,4bf58dd8d48988d12b951735
2148,"Bake, Battle & Roll",Doncaster,Danum hotel,Hotel,4bf58dd8d48988d1fa931735
2149,"Bake, Battle & Roll",Doncaster,Cafe Alfresco,Café,4bf58dd8d48988d16d941735
2150,"Bake, Battle & Roll",Doncaster,Shoe Zone,Shoe Store,4bf58dd8d48988d107951735
2151,"Bake, Battle & Roll",Doncaster,The Angel and Royal,Pub,4bf58dd8d48988d11b941735
2152,"Bake, Battle & Roll",Doncaster,The Lockwood,Pub,4bf58dd8d48988d11b941735
2153,"Bake, Battle & Roll",Doncaster,Doncaster Council,City Hall,4bf58dd8d48988d129941735
2154,"Bake, Battle & Roll",Doncaster,Woods' Tea Rooms,Café,4bf58dd8d48988d16d941735
2155,"Bake, Battle & Roll",Doncaster,Town Centre,Shopping Mall,4bf58dd8d48988d1fd941735
2156,"Bake, Battle & Roll",Doncaster,Doncaster Brewery Tap,Pub,4bf58dd8d48988d11b941735
2157,"Bake, Battle & Roll",Doncaster,Smoke Free E-Cigarettes & E-Liquid,Miscellaneous Shop,4bf58dd8d48988d1ff941735
2158,"Bake, Battle & Roll",Doncaster,Java Deli,Café,4bf58dd8d48988d16d941735
2159,"Bake, Battle & Roll",Doncaster,Yates Doncaster,Bar,4bf58dd8d48988d116941735
2160,"Bake, Battle & Roll",Doncaster,Yorkshire Grey,Pub,4bf58dd8d48988d11b941735
2161,"Bake, Battle & Roll",Doncaster,Cactus Jacks,Mexican Restaurant,4bf58dd8d48988d1c1941735
2162,"Bake, Battle & Roll",Doncaster,Ladbrokes,Betting Shop,52f2ab2ebcbc57f1066b8b40
2163,"Bake, Battle & Roll",Doncaster,Limited Editions Tattoo Studio,Tattoo Parlor,4bf58dd8d48988d1de931735
2164,"Bake, Battle & Roll",Doncaster,Urban Bar,Beer Garden,4bf58dd8d48988d117941735
2165,"Bake, Battle & Roll",Doncaster,The Saracens,Pub,4bf58dd8d48988d11b941735
2166,"Bake, Battle & Roll",Doncaster,Greggs,Bakery,4bf58dd8d48988d16a941735
2167,"Bake, Battle & Roll",Doncaster,wood Street/Princegate,Bus Stop,52f2ab2ebcbc57f1066b8b4f
2168,"Bake, Battle & Roll",Doncaster,Doncaster Food Centre,Grocery Store,4bf58dd8d48988d118951735
